base_yaw.pos,base_pitch.pos,elbow_pitch.pos,wrist_roll.pos,wrist_pitch.pos,timestamp
-37.19806763285024,-59.65480043149946,-30.564568462037627,-21.96409714889124,57.903357903357886,4.410658359527588
-37.77777777777778,-59.978425026968715,-32.12199870214147,-21.96409714889124,58.06715806715806,4.445388078689575
-37.58454106280193,-60.625674217907225,-34.06878650227125,-21.96409714889124,57.084357084357094,4.477502346038818
-36.6183574879227,-62.02804746494067,-34.847501622323165,-21.96409714889124,55.28255528255528,4.513136863708496
-36.03864734299517,-63.538295577130526,-35.62621674237508,-21.96409714889124,52.82555282555285,4.5497519969940186
-35.652173913043484,-64.18554476806904,-35.62621674237508,-21.96409714889124,50.04095004095004,4.582277774810791
-35.84541062801932,-64.50916936353829,-34.847501622323165,-21.85850052798311,46.60114660114661,4.61548376083374
-36.03864734299517,-63.86192017259978,-33.16028552887735,-21.85850052798311,42.66994266994266,4.653831720352173
-36.03864734299517,-62.56742179072276,-30.434782608695656,-21.85850052798311,38.57493857493856,4.68251895904541
-36.03864734299517,-60.84142394822006,-26.54120700843609,-21.85850052798311,35.95413595413595,4.71759819984436
-36.03864734299517,-58.89967637540453,-21.868916288124595,-21.85850052798311,33.49713349713349,4.749721050262451
-36.03864734299517,-56.85005393743258,-16.2881245944192,-21.85850052798311,32.841932841932845,4.787938356399536
-35.84541062801932,-55.12405609492988,-11.09669046073978,-21.752903907074966,33.16953316953317,4.81998085975647
-35.07246376811595,-53.398058252427184,-5.386112913692415,-21.647307286166836,33.333333333333314,4.853551864624023
-34.492753623188406,-51.77993527508091,0.7138221933809206,-21.119324181626183,33.82473382473384,4.8886497020721436
-34.492753623188406,-50.16181229773463,6.9435431537962415,-19.746568109820487,34.31613431613431,4.921043872833252
-34.492753623188406,-48.2200647249191,12.52433484750162,-17.951425554382254,35.13513513513513,4.9547648429870605
-34.29951690821255,-46.17044228694714,17.585983127839057,-15.311510031678992,36.44553644553645,4.987855672836304
-34.29951690821255,-44.12081984897519,22.51784555483451,-11.826821541710657,38.41113841113841,5.02156138420105
-34.29951690821255,-42.07119741100323,27.449707981829974,-7.074973600844771,40.54054054054055,5.056726932525635
-34.29951690821255,-40.1294498381877,32.251784555483454,-1.478352692713841,43.161343161343154,5.089072942733765
-34.29951690821255,-38.18770226537217,36.79428942245295,5.279831045406553,46.10974610974611,5.12194037437439
-34.492753623188406,-36.353829557713055,41.07722258273847,12.565997888067585,49.713349713349714,5.158080339431763
-34.492753623188406,-34.51995685005393,44.84101232965608,20.802534318901806,53.808353808353814,5.1937315464019775
-34.492753623188406,-33.009708737864074,47.955872809863735,28.933474128827868,58.23095823095824,5.223357439041138
-34.492753623188406,-31.499460625674217,50.42180402336146,36.95881731784581,62.98116298116298,5.257025957107544
-34.685990338164245,-30.312837108953616,52.7579493835172,45.08975712777189,68.05896805896805,5.290299892425537
-34.685990338164245,-29.126213592233015,54.574951330305,52.37592397043295,73.79197379197379,5.328550100326538
-34.8792270531401,-28.69471413160734,55.35366645035691,58.92291446673707,79.85257985257985,5.357084274291992
-36.23188405797102,-28.69471413160734,55.09409474367294,64.8363252375924,86.40458640458641,5.390635251998901
-36.81159420289855,-29.018338727076582,54.18559377027904,68.9545934530095,93.12039312039312,5.423941373825073
-38.16425120772947,-29.665587918015106,52.49837767683323,70.74973600844774,99.017199017199,5.4578471183776855
-39.71014492753623,-30.63646170442287,50.55158987670342,70.64413938753958,100.0,5.492830038070679
-41.06280193236715,-31.823085221143472,48.34523036988969,70.11615628299893,100.0,5.524755001068115
-42.028985507246375,-33.009708737864074,46.26865671641792,69.90496304118267,100.0,5.558062791824341
-43.574879227053145,-33.764832793959016,45.619727449707995,69.79936642027457,100.0,5.595295190811157
-45.1207729468599,-34.19633225458469,45.36015574302402,69.79936642027457,100.0,5.629584789276123
-46.08695652173913,-34.30420711974111,46.52822842310189,69.79936642027457,100.0,5.663314342498779
-46.666666666666664,-34.19633225458469,48.60480207657366,69.79936642027457,100.0,5.6973748207092285
-47.2463768115942,-33.872707659115434,50.81116158338742,69.79936642027457,100.0,5.730830907821655
-47.2463768115942,-32.79395900755124,53.27709279688514,69.79936642027457,95.9049959049959,5.766998767852783
-47.053140096618364,-31.823085221143472,55.223880597014926,69.79936642027457,92.46519246519247,5.8004865646362305
-46.28019323671497,-31.607335490830636,55.35366645035691,69.90496304118267,89.51678951678952,5.833415746688843
-46.28019323671497,-31.3915857605178,55.223880597014926,69.27138331573391,89.51678951678952,5.866825580596924
-46.08695652173913,-31.715210355987054,53.53666450356911,68.9545934530095,91.64619164619165,5.904795408248901
-46.08695652173913,-32.5782092772384,50.55158987670342,68.9545934530095,95.24979524979526,5.935910701751709
-46.666666666666664,-33.98058252427184,46.39844256975988,68.84899683210136,99.34479934479933,5.970014572143555
-47.82608695652174,-35.92233009708737,42.115509409474384,68.84899683210136,100.0,6.002811431884766
-48.59903381642512,-37.54045307443366,39.519792342634645,68.84899683210136,100.0,6.037127733230591
-49.56521739130435,-38.942826321467095,37.31343283582089,68.84899683210136,100.0,6.08194899559021
-50.724637681159415,-39.59007551240561,37.57300454250486,68.9545934530095,100.0,6.104269742965698
-51.30434782608695,-39.59007551240561,38.74107722258273,68.9545934530095,98.52579852579854,6.138689279556274
-51.4975845410628,-39.15857605177994,40.03893575600259,68.9545934530095,95.41359541359543,6.170855283737183
-51.4975845410628,-38.29557713052859,41.59636599610644,68.9545934530095,91.48239148239148,6.216814756393433
-51.690821256038646,-37.86407766990292,41.98572355613237,68.9545934530095,89.35298935298934,6.250529527664185
-52.07729468599034,-37.86407766990292,41.98572355613237,68.9545934530095,87.7149877149877,6.287785291671753
-52.65700483091788,-37.86407766990292,41.7261518494484,68.74340021119326,86.56838656838656,6.316823959350586
-53.429951690821255,-38.29557713052859,40.428293316028544,68.21541710665258,86.56838656838656,6.35034441947937
-53.6231884057971,-39.15857605177994,37.83257624918883,66.84266103484688,86.73218673218673,6.386061906814575
-53.81642512077295,-40.34519956850055,34.32835820895522,64.62513199577614,85.58558558558559,6.417155027389526
-54.39613526570049,-42.07119741100323,30.824140168721613,62.19640971488914,85.42178542178542,6.454070329666138
-55.55555555555556,-44.12081984897519,27.060350421804017,59.66209081309398,85.42178542178542,6.483926057815552
-58.26086956521739,-46.601941747572816,22.388059701492537,56.81098204857443,85.42178542178542,6.524896621704102
-60.96618357487923,-48.75943905070119,18.36469824789097,55.22703273495247,85.25798525798524,6.559854984283447
-64.05797101449275,-50.80906148867314,14.341336794289418,53.326293558606125,85.0941850941851,6.589547157287598
-67.72946859903382,-52.750809061488674,10.447761194029852,51.84794086589227,85.0941850941851,6.622942924499512
-71.78743961352657,-54.476806903991374,6.424399740428299,50.05279831045405,84.6027846027846,6.661015272140503
-76.23188405797102,-56.09492988133765,2.7903958468527037,48.785638859556485,82.80098280098281,6.692645072937012
-80.67632850241546,-57.497303128371094,-0.9733939000648917,47.72967265047518,79.6887796887797,6.725011348724365
-85.1207729468599,-59.11542610571737,-4.218040233614545,46.356916578669484,75.75757575757575,6.75716495513916
-89.7584541062802,-60.73354908306365,-7.592472420506169,44.667370644139396,71.4987714987715,6.791700839996338
-95.55555555555556,-62.7831715210356,-10.707332900713823,41.921858500527975,66.25716625716626,6.8328564167022705
-100.0,-64.29341963322545,-12.654120700843606,38.96515311510032,62.32596232596234,6.863972425460815
-100.0,-65.58791801510247,-14.081765087605447,35.374868004223856,58.23095823095824,6.909384250640869
-100.0,-66.45091693635383,-14.471122647631404,31.362196409714898,54.46355446355446,6.931581735610962
-100.0,-67.31391585760518,-14.341336794289433,27.032734952481533,50.69615069615071,6.969431400299072
-100.0,-67.96116504854368,-13.562621674237505,22.386483632523763,47.09254709254708,6.998392343521118
-100.0,-68.17691477885653,-11.875405580791693,17.212249208025355,44.307944307944325,7.031845808029175
-100.0,-68.17691477885653,-9.798831927319924,11.615628299894396,42.01474201474201,7.065232276916504
-100.0,-67.85329018338727,-7.462686567164184,5.913410770855336,39.885339885339874,7.109538555145264
-100.0,-67.31391585760518,-4.996755353666444,-0.21119324181626098,38.57493857493856,7.132169961929321
-100.0,-65.80366774541531,-2.2712524334847473,-6.124604012671597,37.755937755937765,7.165868759155273
-100.0,-63.43042071197411,1.1031797534068772,-10.770855332629353,37.428337428337414,7.199021816253662
-100.0,-60.517799352750814,4.996755353666458,-15.62829989440337,37.59213759213759,7.239277362823486
-100.0,-57.497303128371094,9.279688513951982,-19.535374868004226,37.59213759213759,7.270321369171143
-100.0,-54.692556634304204,13.56262167423752,-22.597676874340024,37.755937755937765,7.309146881103516
-100.0,-51.995685005393746,17.196625567813115,-25.554382259767678,37.755937755937765,7.337308883666992
-100.0,-49.4066882416397,20.051914341336797,-27.56071805702217,37.755937755937765,7.370491027832031
-100.0,-46.4940668824164,22.777417261518494,-29.672650475184795,37.755937755937765,7.406610012054443
-100.0,-43.90507011866235,23.685918234912393,-30.728616684266115,37.755937755937765,7.440139055252075
-100.0,-42.17907227615966,23.81570408825438,-30.83421330517423,37.755937755937765,7.473350286483765
-100.0,-40.45307443365695,23.426346528228407,-30.51742344244984,37.755937755937765,7.506835460662842
-100.0,-39.91370010787486,22.12848799480858,-30.41182682154171,37.91973791973794,7.540608167648315
-100.0,-39.91370010787486,20.051914341336797,-29.989440337909187,38.24733824733826,7.573576927185059
-100.0,-40.34519956850055,17.975340687865014,-29.989440337909187,38.90253890253891,7.612978935241699
-100.0,-40.99244875943905,16.807268007787158,-29.989440337909187,39.885339885339874,7.640981912612915
-100.0,-41.63969795037757,15.509409474367303,-29.989440337909187,41.031941031941045,7.6742048263549805
-100.0,-42.28694714131608,15.509409474367303,-29.989440337909187,42.342342342342334,7.710780620574951
-100.0,-42.82632146709816,16.67748215444516,-29.989440337909187,43.32514332514333,7.744277477264404
-100.0,-43.36569579288025,19.013627514600913,-29.989440337909187,44.47174447174447,7.779311656951904
-100.0,-43.47357065803668,22.12848799480858,-29.989440337909187,46.27354627354629,7.810948848724365
-100.0,-42.93419633225458,25.89227774172616,-29.989440337909187,49.54954954954957,7.846296310424805
-100.0,-42.502696871628906,28.8773523685918,-29.989440337909187,54.13595413595414,7.87967586517334
-100.0,-41.855447680690396,30.953926022063598,-29.989440337909187,60.032760032760024,7.9127607345581055
-100.0,-40.884573894282624,32.38157040882544,-29.883843717001056,67.07616707616708,7.9465460777282715
-100.0,-39.80582524271845,32.511356262167425,-29.883843717001056,73.95577395577396,7.979701042175293
-100.0,-38.727076591154265,32.38157040882544,-29.883843717001056,79.6887796887797,8.013007879257202
-100.0,-37.75620280474649,32.770927968851396,-29.883843717001056,84.43898443898442,8.046797275543213
-100.0,-37.00107874865156,34.19857235561324,-29.883843717001056,87.05978705978706,8.080235242843628
-100.0,-37.108953613807984,34.847501622323165,-29.883843717001056,87.22358722358723,8.117398738861084
-100.0,-37.108953613807984,36.40493186242699,-29.883843717001056,86.24078624078624,8.14712381362915
-100.0,-37.2168284789644,39.0006489292667,-29.883843717001056,85.74938574938577,8.180516958236694
-100.0,-36.89320388349514,42.24529526281634,-29.883843717001056,86.07698607698609,8.214692115783691
-100.0,-36.46170442286947,45.23036988968204,-29.883843717001056,86.24078624078624,8.247827768325806
-100.0,-36.46170442286947,47.56651524983778,-29.883843717001056,86.40458640458641,8.290192127227783
-100.0,-36.24595469255664,48.86437378325763,-29.883843717001056,86.40458640458641,8.320142269134521
-100.0,-36.24595469255664,48.73458792991562,-29.883843717001056,86.73218673218673,8.354715347290039
-100.0,-36.24595469255664,47.82608695652172,-29.883843717001056,87.38738738738738,8.387552976608276
-100.0,-36.24595469255664,45.87929915639194,-29.672650475184795,88.04258804258805,8.426106691360474
-100.0,-36.24595469255664,43.5431537962362,-28.827877507919737,88.04258804258805,8.456533193588257
-100.0,-36.353829557713055,40.8176508760545,-27.34952481520591,87.7149877149877,8.48958420753479
-100.0,-36.89320388349514,38.092147955872804,-25.34318901795143,87.7149877149877,8.524046659469604
-100.0,-37.2168284789644,35.107073329007136,-23.125659978880677,87.55118755118755,8.561388731002808
-100.0,-37.43257820927723,33.16028552887735,-20.802534318901806,87.55118755118755,8.602288961410522
-100.0,-37.75620280474649,31.862426995457497,-19.218585005279834,87.55118755118755,8.623730421066284
-100.0,-38.61920172599784,31.862426995457497,-17.529039070749747,87.38738738738738,8.657226085662842
-100.0,-39.37432578209277,33.03049967553537,-15.522703273495253,88.04258804258805,8.694362878799438
-100.0,-39.59007551240561,34.71771576898118,-13.51636747624076,88.6977886977887,8.725520849227905
-100.0,-39.80582524271845,36.79428942245295,-11.932418162618802,88.6977886977887,8.758138656616211
-100.0,-39.69795037756203,39.260220635950674,-9.926082365364309,88.86158886158887,8.792567729949951
-100.0,-39.37432578209277,41.07722258273847,-7.391763463569163,88.86158886158887,8.824804782867432
-100.0,-38.834951456310684,42.24529526281634,-4.435058078141495,88.86158886158887,8.859385251998901
-100.0,-38.18770226537217,43.15379623621024,-0.9503695881731886,89.02538902538905,8.893346786499023
-100.0,-37.43257820927723,43.02401038286828,3.0623020063357984,89.02538902538905,8.931201457977295
-100.0,-36.89320388349514,41.98572355613237,7.286166842661032,89.02538902538905,8.960352182388306
-100.0,-36.353829557713055,40.29850746268659,11.721224920802541,89.1891891891892,8.993638753890991
-100.0,-36.13807982740022,37.05386112913692,15.522703273495253,89.1891891891892,9.030573606491089
-99.80676328502416,-36.353829557713055,33.03049967553537,19.112988384371704,88.86158886158887,9.064387559890747
-97.29468599033817,-36.67745415318231,28.8773523685918,21.964097148891227,88.37018837018837,9.10309624671936
-94.58937198067633,-36.89320388349514,24.983776768332262,23.86483632523759,87.22358722358723,9.130931854248047
-92.65700483091787,-37.00107874865156,22.12848799480858,24.81520591341078,87.22358722358723,9.16932487487793
-91.30434782608695,-37.108953613807984,20.83062946138871,25.02639915522704,87.05978705978706,9.205673217773438
-90.14492753623188,-37.32470334412083,21.349772874756653,25.13199577613517,87.05978705978706,9.233463764190674
-88.21256038647343,-38.18770226537217,22.51784555483451,25.13199577613517,87.87878787878788,9.266920804977417
-86.08695652173913,-39.05070118662351,24.205061648280335,25.871172122492084,88.6977886977887,9.301033735275269
